date,time,province,confirmed,released,deceased
2020-03-03,0,경기도,94,8,1
2020-03-03,0,강원도,20,0,0
2020-03-03,0,충청북도,11,0,0
2020-03-03,0,충청남도,81,0,0
2020-03-03,0,전라북도,7,1,0
2020-03-03,0,전라남도,5,0,0
2020-03-03,0,경상북도,685,1,6
2020-03-03,0,경상남도,64,1,0
2020-03-03,0,제주도,3,0,0
2020-03-04,0,서울,99,19,0
2020-03-04,0,부산,92,2,0
2020-03-04,0,대구,4007,11,25
2020-03-04,0,인천,9,2,0
2020-03-04,0,광주,13,2,0
2020-03-04,0,대전,15,0,0
2020-03-04,0,울산,23,0,0
2020-03-04,0,세종,1,0,0
2020-03-04,0,경기도,101,9,1
2020-03-04,0,강원도,21,0,0
2020-03-04,0,충청북도,11,0,0
2020-03-04,0,충청남도,82,0,0
2020-03-04,0,전라북도,7,1,0
2020-03-04,0,전라남도,4,0,0
2020-03-04,0,경상북도,774,4,6
2020-03-04,0,경상남도,65,2,0
2020-03-04,0,제주도,3,0,0
2020-03-05,0,서울,103,25,0
2020-03-05,0,부산,92,2,0
2020-03-05,0,대구,4328,14,27
2020-03-05,0,인천,9,2,0
2020-03-05,0,광주,13,3,0
2020-03-05,0,대전,16,0,0
2020-03-05,0,울산,23,0,0
2020-03-05,0,세종,1,0,0
2020-03-05,0,경기도,110,10,1
2020-03-05,0,강원도,23,3,0
2020-03-05,0,충청북도,12,1,0
2020-03-05,0,충청남도,86,0,0
2020-03-05,0,전라북도,7,2,0
2020-03-05,0,전라남도,4,0,0
2020-03-05,0,경상북도,861,23,6
2020-03-05,0,경상남도,74,3,0
2020-03-05,0,제주도,4,0,0
2020-03-06,0,서울,105,25,0
2020-03-06,0,부산,95,2,0
2020-03-06,0,대구,4694,15,30
2020-03-06,0,인천,9,2,0
2020-03-06,0,광주,13,3,0
2020-03-06,0,대전,18,0,0
2020-03-06,0,울산,23,1,0
2020-03-06,0,세종,1,0,0
2020-03-06,0,경기도,120,14,1
2020-03-06,0,강원도,25,3,0
2020-03-06,0,충청북도,15,1,0
2020-03-06,0,충청남도,90,0,0
2020-03-06,0,전라북도,7,2,0
2020-03-06,0,전라남도,4,0,0
2020-03-06,0,경상북도,984,36,10
2020-03-06,0,경상남도,77,4,0
2020-03-06,0,제주도,4,0,0
2020-03-07,0,서울,108,27,0
2020-03-07,0,부산,96,2,0
2020-03-07,0,대구,5084,18,31
2020-03-07,0,인천,9,2,0
2020-03-07,0,광주,13,3,0
2020-03-07,0,대전,18,0,0
2020-03-07,0,울산,23,1,0
2020-03-07,0,세종,2,0,0
2020-03-07,0,경기도,130,14,1
2020-03-07,0,강원도,26,3,1
2020-03-07,0,충청북도,20,1,0
2020-03-07,0,충청남도,92,0,0
2020-03-07,0,전라북도,7,2,0
2020-03-07,0,전라남도,4,0,0
2020-03-07,0,경상북도,1049,41,10
2020-03-07,0,경상남도,82,4,0
2020-03-07,0,제주도,4,0,0
2020-03-08,0,서울,120,28,0
2020-03-08,0,부산,96,9,0
2020-03-08,0,대구,5381,18,35
2020-03-08,0,인천,9,2,0
2020-03-08,0,광주,13,3,0
2020-03-08,0,대전,18,1,0
2020-03-08,0,울산,24,1,0
2020-03-08,0,세종,3,0,0
2020-03-08,0,경기도,141,16,1
2020-03-08,0,강원도,27,3,1
2020-03-08,0,충청북도,24,1,0
2020-03-08,0,충청남도,98,0,0
2020-03-08,0,전라북도,7,2,0
2020-03-08,0,전라남도,4,0,0
2020-03-08,0,경상북도,1082,42,13
2020-03-08,0,경상남도,83,4,0
2020-03-08,0,제주도,4,0,0
2020-03-09,0,서울,130,29,0
2020-03-09,0,부산,96,10,0
2020-03-09,0,대구,5571,21,35
2020-03-09,0,인천,9,2,0
2020-03-09,0,광주,15,3,0
2020-03-09,0,대전,18,1,0
2020-03-09,0,울산,24,1,0
2020-03-09,0,세종,6,0,0
2020-03-09,0,경기도,153,22,1
2020-03-09,0,강원도,28,3,1
2020-03-09,0,충청북도,25,3,0
2020-03-09,0,충청남도,102,1,0
2020-03-09,0,전라북도,7,2,0
2020-03-09,0,전라남도,4,1,0
2020-03-09,0,경상북도,1107,57,14
2020-03-09,0,경상남도,83,9,0
2020-03-09,0,제주도,4,1,0
2020-03-10,0,서울,141,31,0
2020-03-10,0,부산,96,10,0
2020-03-10,0,대구,5663,92,38
2020-03-10,0,인천,13,3,0
2020-03-10,0,광주,15,3,0
2020-03-10,0,대전,18,1,0
2020-03-10,0,울산,24,1,0
2020-03-10,0,세종,8,0,0
2020-03-10,0,경기도,163,22,1
2020-03-10,0,강원도,28,6,1
2020-03-10,0,충청북도,25,3,0
2020-03-10,0,충청남도,104,1,0
2020-03-10,0,전라북도,7,2,0
2020-03-10,0,전라남도,4,1,0
2020-03-10,0,경상북도,1117,60,14
2020-03-10,0,경상남도,83,10,0
2020-03-10,0,제주도,4,1,0
2020-03-11,0,서울,193,37,0
2020-03-11,0,부산,98,21,0
2020-03-11,0,대구,5794,102,44
2020-03-11,0,인천,25,3,0
2020-03-11,0,광주,15,3,0
2020-03-11,0,대전,18,2,0
2020-03-11,0,울산,25,2,0
2020-03-11,0,세종,10,0,0
2020-03-11,0,경기도,175,25,1
2020-03-11,0,강원도,29,6,1
2020-03-11,0,충청북도,27,3,0
2020-03-11,0,충청남도,112,1,0
2020-03-11,0,전라북도,7,2,0
2020-03-11,0,전라남도,4,1,0
2020-03-11,0,경상북도,1135,69,14
2020-03-11,0,경상남도,84,10,0
2020-03-11,0,제주도,4,1,0
2020-03-12,0,서울,212,38,0
2020-03-12,0,부산,99,29,0
2020-03-12,0,대구,5867,114,48
2020-03-12,0,인천,25,4,0
2020-03-12,0,광주,15,4,0
2020-03-12,0,대전,20,2,0
2020-03-12,0,울산,25,3,0
2020-03-12,0,세종,15,0,0
2020-03-12,0,경기도,178,27,1
2020-03-12,0,강원도,29,6,1
2020-03-12,0,충청북도,27,4,0
2020-03-12,0,충청남도,114,5,0
2020-03-12,0,전라북도,7,2,0
2020-03-12,0,전라남도,4,1,0
2020-03-12,0,경상북도,1143,83,16
2020-03-12,0,경상남도,85,10,0
2020-03-12,0,제주도,4,1,0
2020-03-13,0,서울,225,40,0
2020-03-13,0,부산,100,36,0
2020-03-13,0,대구,5928,251,48
2020-03-13,0,인천,27,4,0
2020-03-13,0,광주,15,4,0
2020-03-13,0,대전,22,4,0
2020-03-13,0,울산,27,3,0
2020-03-13,0,세종,32,0,0
2020-03-13,0,경기도,185,31,2
2020-03-13,0,강원도,29,6,1
2020-03-13,0,충청북도,27,4,0
2020-03-13,0,충청남도,115,7,0
2020-03-13,0,전라북도,7,4,0
2020-03-13,0,전라남도,4,1,0
2020-03-13,0,경상북도,1147,103,16
2020-03-13,0,경상남도,85,11,0
2020-03-13,0,제주도,4,1,0
2020-03-14,0,서울,238,44,0
2020-03-14,0,부산,103,40,0
2020-03-14,0,대구,5990,401,51
2020-03-14,0,인천,28,4,0
2020-03-14,0,광주,15,4,0
2020-03-14,0,대전,22,4,0
2020-03-14,0,울산,27,5,0
2020-03-14,0,세종,38,0,0
2020-03-14,0,경기도,200,36,3
2020-03-14,0,강원도,29,6,1
2020-03-14,0,충청북도,28,5,0
2020-03-14,0,충청남도,115,9,0
2020-03-14,0,전라북도,7,4,0
2020-03-14,0,전라남도,4,2,0
2020-03-14,0,경상북도,1153,138,17
2020-03-14,0,경상남도,85,11,0
2020-03-14,0,제주도,4,1,0
2020-03-15,0,서울,247,47,0
2020-03-15,0,부산,106,52,1
2020-03-15,0,대구,6031,468,53
2020-03-15,0,인천,30,4,0
2020-03-15,0,광주,16,4,0
2020-03-15,0,대전,22,4,0
2020-03-15,0,울산,28,6,0
2020-03-15,0,세종,39,0,0
2020-03-15,0,경기도,211,40,3
2020-03-15,0,강원도,29,7,1
2020-03-15,0,충청북도,31,6,0
2020-03-15,0,충청남도,115,10,0
2020-03-15,0,전라북도,7,4,0
2020-03-15,0,전라남도,4,2,0
2020-03-15,0,경상북도,1157,163,17
2020-03-15,0,경상남도,85,16,0
2020-03-15,0,제주도,4,1,0
2020-03-16,0,서울,253,52,0
2020-03-16,0,부산,107,53,1
2020-03-16,0,대구,6066,734,53
2020-03-16,0,인천,30,4,0
2020-03-16,0,광주,16,4,0
2020-03-16,0,대전,22,4,0
2020-03-16,0,울산,28,7,0
2020-03-16,0,세종,40,0,0
2020-03-16,0,경기도,231,48,3
2020-03-16,0,강원도,29,7,1
2020-03-16,0,충청북도,31,6,0
2020-03-16,0,충청남도,115,12,0
2020-03-16,0,전라북도,7,4,0
2020-03-16,0,전라남도,4,2,0
2020-03-16,0,경상북도,1164,178,17
2020-03-16,0,경상남도,85,20,0
2020-03-16,0,제주도,4,2,0
2020-03-17,0,서울,265,55,0
2020-03-17,0,부산,107,54,1
2020-03-17,0,대구,6098,947,57
2020-03-17,0,인천,31,5,0
2020-03-17,0,광주,16,6,0
2020-03-17,0,대전,22,4,0
2020-03-17,0,울산,28,8,0
2020-03-17,0,세종,40,0,0
2020-03-17,0,경기도,262,55,3
2020-03-17,0,강원도,29,8,1
2020-03-17,0,충청북도,31,5,0
2020-03-17,0,충청남도,115,15,0
2020-03-17,0,전라북도,7,4,0
2020-03-17,0,전라남도,4,2,0
2020-03-17,0,경상북도,1169,209,19
2020-03-17,0,경상남도,86,22,0
2020-03-17,0,제주도,4,2,0
2020-03-18,0,서울,270,55,0
2020-03-18,0,부산,107,58,1
2020-03-18,0,대구,6144,1048,58
2020-03-18,0,인천,32,5,0
2020-03-18,0,광주,17,6,0
2020-03-18,0,대전,22,4,0
2020-03-18,0,울산,30,9,0
2020-03-18,0,세종,41,0,0
2020-03-18,0,경기도,277,59,3
2020-03-18,0,강원도,30,8,1
2020-03-18,0,충청북도,32,5,0
2020-03-18,0,충청남도,118,16,0
2020-03-18,0,전라북도,9,5,0
2020-03-18,0,전라남도,5,2,0
2020-03-18,0,경상북도,1178,235,21
2020-03-18,0,경상남도,86,23,0
2020-03-18,0,제주도,4,2,0
2020-03-19,0,서울,282,58,0
2020-03-19,0,부산,107,58,1
2020-03-19,0,대구,6241,1382,65
2020-03-19,0,인천,32,6,0
2020-03-19,0,광주,17,7,0
2020-03-19,0,대전,22,4,0
2020-03-19,0,울산,36,9,0
2020-03-19,0,세종,41,0,0
2020-03-19,0,경기도,295,64,3
2020-03-19,0,강원도,30,9,1
2020-03-19,0,충청북도,33,5,0
2020-03-19,0,충청남도,118,31,0
2020-03-19,0,전라북도,10,5,0
2020-03-19,0,전라남도,5,3,0
2020-03-19,0,경상북도,1190,275,21
2020-03-19,0,경상남도,86,29,0
2020-03-19,0,제주도,4,2,0
2020-03-20,0,서울,299,64,0
2020-03-20,0,부산,108,60,1
2020-03-20,0,대구,6275,1577,67
2020-03-20,0,인천,36,7,0
2020-03-20,0,광주,18,10,0
2020-03-20,0,대전,22,5,0
2020-03-20,0,울산,36,11,0
2020-03-20,0,세종,41,0,0
2020-03-20,0,경기도,309,66,3
2020-03-20,0,강원도,30,10,1
2020-03-20,0,충청북도,33,6,0
2020-03-20,0,충청남도,119,32,0
2020-03-20,0,전라북도,10,7,0
2020-03-20,0,전라남도,5,3,0
2020-03-20,0,경상북도,1203,340,22
2020-03-20,0,경상남도,87,33,0
2020-03-20,0,제주도,4,2,0
2020-03-21,0,서울,314,64,0
2020-03-21,0,부산,108,67,1
2020-03-21,0,대구,6344,1861,73
2020-03-21,0,인천,40,7,0
2020-03-21,0,광주,18,10,0
2020-03-21,0,대전,22,5,0
2020-03-21,0,울산,36,11,0
2020-03-21,0,세종,41,2,0
2020-03-21,0,경기도,321,79,3
2020-03-21,0,강원도,30,12,1
2020-03-21,0,충청북도,34,8,0
2020-03-21,0,충청남도,119,39,0
2020-03-21,0,전라북도,10,7,0
2020-03-21,0,전라남도,5,3,0
2020-03-21,0,경상북도,1243,395,24
2020-03-21,0,경상남도,87,40,0
2020-03-21,0,제주도,4,2,0
2020-03-22,0,서울,324,64,0
2020-03-22,0,부산,108,69,1
2020-03-22,0,대구,6387,2107,75
2020-03-22,0,인천,40,8,0
2020-03-22,0,광주,19,10,0
2020-03-22,0,대전,24,6,0
2020-03-22,0,울산,36,12,0
2020-03-22,0,세종,41,3,0
2020-03-22,0,경기도,337,82,3
2020-03-22,0,강원도,30,13,1
2020-03-22,0,충청북도,35,9,0
2020-03-22,0,충청남도,120,39,0
2020-03-22,0,전라북도,10,7,0
2020-03-22,0,전라남도,6,3,0
2020-03-22,0,경상북도,1254,432,24
2020-03-22,0,경상남도,88,42,0
2020-03-22,0,제주도,4,3,0
2020-03-23,0,서울,330,64,0
2020-03-23,0,부산,109,71,1
2020-03-23,0,대구,6411,2305,82
2020-03-23,0,인천,40,8,0
2020-03-23,0,광주,19,10,0
2020-03-23,0,대전,24,6,0
2020-03-23,0,울산,36,17,0
2020-03-23,0,세종,42,3,0
2020-03-23,0,경기도,351,88,3
2020-03-23,0,강원도,30,14,1
2020-03-23,0,충청북도,37,9,0
2020-03-23,0,충청남도,120,44,0
2020-03-23,0,전라북도,10,7,0
2020-03-23,0,전라남도,6,3,0
2020-03-23,0,경상북도,1256,469,24
2020-03-23,0,경상남도,89,45,0
2020-03-23,0,제주도,4,3,0
2020-03-24,0,서울,334,72,0
2020-03-24,0,부산,111,71,1
2020-03-24,0,대구,6442,2571,88
2020-03-24,0,인천,41,8,0
2020-03-24,0,광주,19,11,0
2020-03-24,0,대전,24,6,0
2020-03-24,0,울산,36,18,0
2020-03-24,0,세종,42,3,0
2020-03-24,0,경기도,366,97,4
2020-03-24,0,강원도,30,14,1
2020-03-24,0,충청북도,38,11,0
2020-03-24,0,충청남도,120,56,0
2020-03-24,0,전라북도,10,7,0
2020-03-24,0,전라남도,6,3,0
2020-03-24,0,경상북도,1257,507,26
2020-03-24,0,경상남도,90,48,0
2020-03-24,0,제주도,4,4,0
2020-03-25,0,서울,347,72,0
2020-03-25,0,부산,112,73,1
2020-03-25,0,대구,6456,2740,92
2020-03-25,0,인천,42,10,0
2020-03-25,0,광주,19,11,0
2020-03-25,0,대전,24,6,0
2020-03-25,0,울산,37,19,0
2020-03-25,0,세종,44,3,0
2020-03-25,0,경기도,387,100,4
2020-03-25,0,강원도,31,15,1
2020-03-25,0,충청북도,38,13,0
2020-03-25,0,충청남도,123,65,0
2020-03-25,0,전라북도,10,7,0
2020-03-25,0,전라남도,8,3,0
2020-03-25,0,경상북도,1262,538,28
2020-03-25,0,경상남도,90,51,0
2020-03-25,0,제주도,6,4,0
2020-03-26,0,서울,360,80,0
2020-03-26,0,부산,112,75,2
2020-03-26,0,대구,6482,3039,94
2020-03-26,0,인천,43,11,0
2020-03-26,0,광주,19,11,0
2020-03-26,0,대전,30,6,0
2020-03-26,0,울산,37,20,0
2020-03-26,0,세종,44,8,0
2020-03-26,0,경기도,401,122,4
2020-03-26,0,강원도,31,18,1
2020-03-26,0,충청북도,39,14,0
2020-03-26,0,충청남도,124,68,0
2020-03-26,0,전라북도,10,7,0
2020-03-26,0,전라남도,8,3,0
2020-03-26,0,경상북도,1274,601,30
2020-03-26,0,경상남도,90,57,0
2020-03-26,0,제주도,6,4,0
2020-03-27,0,서울,372,89,0
2020-03-27,0,부산,113,81,2
2020-03-27,0,대구,6516,3324,98
2020-03-27,0,인천,46,13,0
2020-03-27,0,광주,20,11,0
2020-03-27,0,대전,31,9,0
2020-03-27,0,울산,39,20,0
2020-03-27,0,세종,44,9,0
2020-03-27,0,경기도,412,131,4
2020-03-27,0,강원도,31,20,1
2020-03-27,0,충청북도,41,17,0
2020-03-27,0,충청남도,124,78,0
2020-03-27,0,전라북도,10,7,0
2020-03-27,0,전라남도,8,3,0
2020-03-27,0,경상북도,1283,650,34
2020-03-27,0,경상남도,91,62,0
2020-03-27,0,제주도,7,4,0
2020-03-28,0,서울,390,93,0
2020-03-28,0,부산,114,81,2
2020-03-28,0,대구,6587,3543,101
2020-03-28,0,인천,51,14,0
2020-03-28,0,광주,20,11,0
2020-03-28,0,대전,31,10,0
2020-03-28,0,울산,39,19,0
2020-03-28,0,세종,44,9,0
2020-03-28,0,경기도,433,140,5
2020-03-28,0,강원도,32,20,1
2020-03-28,0,충청북도,41,21,0
2020-03-28,0,충청남도,126,81,0
2020-03-28,0,전라북도,10,7,0
2020-03-28,0,전라남도,8,3,0
2020-03-28,0,경상북도,1285,692,35
2020-03-28,0,경상남도,91,63,0
2020-03-28,0,제주도,8,4,0
2020-03-29,0,서울,410,93,0
2020-03-29,0,부산,117,85,3
2020-03-29,0,대구,6610,3706,106
2020-03-29,0,인천,58,15,0
2020-03-29,0,광주,20,11,0
2020-03-29,0,대전,34,14,0
2020-03-29,0,울산,39,19,0
2020-03-29,0,세종,46,11,0
2020-03-29,0,경기도,448,144,5
2020-03-29,0,강원도,34,21,1
2020-03-29,0,충청북도,41,21,0
2020-03-29,0,충청남도,127,83,0
2020-03-29,0,전라북도,12,7,0
2020-03-29,0,전라남도,9,3,0
2020-03-29,0,경상북도,1287,732,37
2020-03-29,0,경상남도,94,64,0
2020-03-29,0,제주도,8,4,0
2020-03-30,0,서울,426,92,0
2020-03-30,0,부산,118,87,3
2020-03-30,0,대구,6624,3837,111
2020-03-30,0,인천,58,15,0
2020-03-30,0,광주,20,13,0
2020-03-30,0,대전,34,17,0
2020-03-30,0,울산,39,19,0
2020-03-30,0,세종,46,12,0
2020-03-30,0,경기도,463,160,5
2020-03-30,0,강원도,36,21,1
2020-03-30,0,충청북도,44,21,0
2020-03-30,0,충청남도,127,83,0
2020-03-30,0,전라북도,13,7,0
2020-03-30,0,전라남도,9,3,0
2020-03-30,0,경상북도,1298,772,38
2020-03-30,0,경상남도,95,65,0
2020-03-30,0,제주도,9,4,0
2020-03-31,0,서울,450,107,0
2020-03-31,0,부산,119,87,3
2020-03-31,0,대구,6684,3946,114
2020-03-31,0,인천,64,16,0
2020-03-31,0,광주,20,14,0
2020-03-31,0,대전,36,18,0
2020-03-31,0,울산,39,19,0
2020-03-31,0,세종,46,12,0
2020-03-31,0,경기도,476,166,6
2020-03-31,0,강원도,36,23,1
2020-03-31,0,충청북도,44,22,0
2020-03-31,0,충청남도,128,90,0
2020-03-31,0,전라북도,13,7,0
2020-03-31,0,전라남도,9,3,0
2020-03-31,0,경상북도,1300,808,38
2020-03-31,0,경상남도,96,67,0
2020-03-31,0,제주도,9,3,0
2020-04-01,0,서울,474,117,0
2020-04-01,0,부산,122,87,3
2020-04-01,0,대구,6704,4070,115
2020-04-01,0,인천,69,19,0
2020-04-01,0,광주,24,14,0
2020-04-01,0,대전,36,18,0
2020-04-01,0,울산,39,20,1
2020-04-01,0,세종,46,12,0
2020-04-01,0,경기도,499,171,6
2020-04-01,0,강원도,38,23,1
2020-04-01,0,충청북도,44,23,0
2020-04-01,0,충청남도,131,91,0
2020-04-01,0,전라북도,14,7,0
2020-04-01,0,전라남도,12,3,0
2020-04-01,0,경상북도,1302,822,39
2020-04-01,0,경상남도,100,67,0
2020-04-01,0,제주도,9,3,0
2020-04-02,0,서울,488,127,0
2020-04-02,0,부산,122,87,3
2020-04-02,0,대구,6725,4283,117
2020-04-02,0,인천,73,20,0
2020-04-02,0,광주,25,14,0
2020-04-02,0,대전,36,18,0
2020-04-02,0,울산,40,21,1
2020-04-02,0,세종,46,12,0
2020-04-02,0,경기도,516,181,6
2020-04-02,0,강원도,39,23,1
2020-04-02,0,충청북도,44,23,0
2020-04-02,0,충청남도,133,95,0
2020-04-02,0,전라북도,14,7,0
2020-04-02,0,전라남도,14,3,0
2020-04-02,0,경상북도,1304,840,41
2020-04-02,0,경상남도,106,70,0
2020-04-02,0,제주도,9,3,0
2020-04-03,0,서울,506,131,0
2020-04-03,0,부산,122,88,3
2020-04-03,0,대구,6734,4434,121
2020-04-03,0,인천,74,21,0
2020-04-03,0,광주,26,15,0
2020-04-03,0,대전,36,18,0
2020-04-03,0,울산,40,21,1
2020-04-03,0,세종,46,12,0
2020-04-03,0,경기도,539,186,6
2020-04-03,0,강원도,41,23,1
2020-04-03,0,충청북도,45,25,0
2020-04-03,0,충청남도,134,97,0
2020-04-03,0,전라북도,15,7,0
2020-04-03,0,전라남도,15,3,0
2020-04-03,0,경상북도,1309,865,42
2020-04-03,0,경상남도,107,71,0
2020-04-03,0,제주도,9,3,0
2020-04-04,0,서울,528,144,0
2020-04-04,0,부산,122,90,3
2020-04-04,0,대구,6761,4673,122
2020-04-04,0,인천,77,22,0
2020-04-04,0,광주,26,15,0
2020-04-04,0,대전,36,18,0
2020-04-04,0,울산,40,24,1
2020-04-04,0,세종,46,15,0
2020-04-04,0,경기도,562,200,6
2020-04-04,0,강원도,42,23,1
2020-04-04,0,충청북도,45,27,0
2020-04-04,0,충청남도,135,102,0
2020-04-04,0,전라북도,15,7,0
2020-04-04,0,전라남도,15,4,0
2020-04-04,0,경상북도,1310,881,44
2020-04-04,0,경상남도,108,75,0
2020-04-04,0,제주도,9,4,0
2020-04-05,0,서울,552,145,0
2020-04-05,0,부산,122,90,3
2020-04-05,0,대구,6768,4773,127
2020-04-05,0,인천,79,25,0
2020-04-05,0,광주,27,15,0
2020-04-05,0,대전,37,18,0
2020-04-05,0,울산,40,27,1
2020-04-05,0,세종,46,15,0
2020-04-05,0,경기도,572,208,7
2020-04-05,0,강원도,45,24,1
2020-04-05,0,충청북도,45,28,0
2020-04-05,0,충청남도,135,102,0
2020-04-05,0,전라북도,16,7,0
2020-04-05,0,전라남도,15,4,0
2020-04-05,0,경상북도,1314,899,44
2020-04-05,0,경상남도,109,77,0
2020-04-05,0,제주도,12,4,0
2020-04-06,0,서울,563,151,0
2020-04-06,0,부산,122,91,3
2020-04-06,0,대구,6781,4865,129
2020-04-06,0,인천,80,27,0
2020-04-06,0,광주,27,15,0
2020-04-06,0,대전,39,19,0
2020-04-06,0,울산,40,27,1
2020-04-06,0,세종,46,17,0
2020-04-06,0,경기도,580,213,7
2020-04-06,0,강원도,45,23,1
2020-04-06,0,충청북도,45,29,0
2020-04-06,0,충청남도,136,102,0
2020-04-06,0,전라북도,16,7,0
2020-04-06,0,전라남도,15,4,0
2020-04-06,0,경상북도,1316,922,45
2020-04-06,0,경상남도,111,80,0
2020-04-06,0,제주도,12,4,0
2020-04-07,0,서울,567,164,0
2020-04-07,0,부산,123,91,3
2020-04-07,0,대구,6794,4918,134
2020-04-07,0,인천,80,27,0
2020-04-07,0,광주,27,15,0
2020-04-07,0,대전,39,20,0
2020-04-07,0,울산,40,28,1
2020-04-07,0,세종,46,17,0
2020-04-07,0,경기도,590,226,7
2020-04-07,0,강원도,47,24,1
2020-04-07,0,충청북도,45,29,0
2020-04-07,0,충청남도,137,104,0
2020-04-07,0,전라북도,16,7,0
2020-04-07,0,전라남도,15,4,0
2020-04-07,0,경상북도,1317,934,46
2020-04-07,0,경상남도,112,80,0
2020-04-07,0,제주도,12,4,0
2020-04-08,0,서울,578,169,2
2020-04-08,0,부산,125,94,3
2020-04-08,0,대구,6803,4961,137
2020-04-08,0,인천,84,27,0
2020-04-08,0,광주,27,15,0
2020-04-08,0,대전,39,20,0
2020-04-08,0,울산,40,28,1
2020-04-08,0,세종,46,14,0
2020-04-08,0,경기도,596,237,10
2020-04-08,0,강원도,49,24,1
2020-04-08,0,충청북도,45,29,0
2020-04-08,0,충청남도,137,106,0
2020-04-08,0,전라북도,17,7,0
2020-04-08,0,전라남도,15,4,0
2020-04-08,0,경상북도,1320,954,46
2020-04-08,0,경상남도,113,80,0
2020-04-08,0,제주도,12,4,0
2020-04-09,0,서울,590,174,2
2020-04-09,0,부산,125,97,3
2020-04-09,0,대구,6807,5106,139
2020-04-09,0,인천,84,31,0
2020-04-09,0,광주,27,15,0
2020-04-09,0,대전,39,20,0
2020-04-09,0,울산,40,28,1
2020-04-09,0,세종,46,16,0
2020-04-09,0,경기도,606,259,11
2020-04-09,0,강원도,49,24,1
2020-04-09,0,충청북도,45,30,0
2020-04-09,0,충청남도,138,105,0
2020-04-09,0,전라북도,17,7,0
2020-04-09,0,전라남도,15,4,0
2020-04-09,0,경상북도,1320,968,47
2020-04-09,0,경상남도,115,82,0
2020-04-09,0,제주도,12,4,0
2020-04-10,0,서울,595,185,2
2020-04-10,0,부산,126,98,3
2020-04-10,0,대구,6807,5193,142
2020-04-10,0,인천,85,34,0
2020-04-10,0,광주,27,15,0
2020-04-10,0,대전,39,21,0
2020-04-10,0,울산,40,28,1
2020-04-10,0,세종,46,20,0
2020-04-10,0,경기도,615,269,11
2020-04-10,0,강원도,49,26,1
2020-04-10,0,충청북도,45,28,0
2020-04-10,0,충청남도,138,105,0
2020-04-10,0,전라북도,17,8,0
2020-04-10,0,전라남도,15,4,0
2020-04-10,0,경상북도,1327,994,48
2020-04-10,0,경상남도,115,82,0
2020-04-10,0,제주도,12,4,0
2020-04-11,0,서울,599,195,2
2020-04-11,0,부산,126,100,3
2020-04-11,0,대구,6814,5271,145
2020-04-11,0,인천,85,35,0
2020-04-11,0,광주,27,17,0
2020-04-11,0,대전,39,22,0
2020-04-11,0,울산,41,30,1
2020-04-11,0,세종,46,20,0
2020-04-11,0,경기도,624,286,11
2020-04-11,0,강원도,49,26,1
2020-04-11,0,충청북도,45,28,0
2020-04-11,0,충청남도,138,106,0
2020-04-11,0,전라북도,17,8,0
2020-04-11,0,전라남도,15,5,0
2020-04-11,0,경상북도,1330,1004,48
2020-04-11,0,경상남도,115,83,0
2020-04-11,0,제주도,12,4,0
2020-04-12,0,서울,602,202,2
2020-04-12,0,부산,126,103,3
2020-04-12,0,대구,6816,5356,146
2020-04-12,0,인천,86,38,0
2020-04-12,0,광주,27,19,0
2020-04-12,0,대전,39,23,0
2020-04-12,0,울산,41,32,1
2020-04-12,0,세종,46,22,0
2020-04-12,0,경기도,628,292,12
2020-04-12,0,강원도,49,27,1
2020-04-12,0,충청북도,45,29,0
2020-04-12,0,충청남도,139,108,0
2020-04-12,0,전라북도,17,8,0
2020-04-12,0,전라남도,15,5,0
2020-04-12,0,경상북도,1333,1013,49
2020-04-12,0,경상남도,115,84,0
2020-04-12,0,제주도,12,4,0
2020-04-13,0,서울,610,214,2
2020-04-13,0,부산,126,103,3
2020-04-13,0,대구,6819,5395,147
2020-04-13,0,인천,87,39,0
2020-04-13,0,광주,27,19,0
2020-04-13,0,대전,39,23,0
2020-04-13,0,울산,41,33,1
2020-04-13,0,세종,46,22,0
2020-04-13,0,경기도,631,305,13
2020-04-13,0,강원도,49,28,1
2020-04-13,0,충청북도,45,31,0
2020-04-13,0,충청남도,139,109,0
2020-04-13,0,전라북도,17,8,0
2020-04-13,0,전라남도,15,6,0
2020-04-13,0,경상북도,1337,1020,50
2020-04-13,0,경상남도,115,84,0
2020-04-13,0,제주도,12,5,0
2020-04-14,0,서울,612,228,2
2020-04-14,0,부산,126,103,3
2020-04-14,0,대구,6822,5440,152
2020-04-14,0,인천,88,42,0
2020-04-14,0,광주,27,21,0
2020-04-14,0,대전,39,24,0
2020-04-14,0,울산,42,33,1
2020-04-14,0,세종,46,21,0
2020-04-14,0,경기도,639,313,13
2020-04-14,0,강원도,49,29,1
2020-04-14,0,충청북도,45,31,0
2020-04-14,0,충청남도,139,113,0
2020-04-14,0,전라북도,17,8,0
2020-04-14,0,전라남도,15,6,0
2020-04-14,0,경상북도,1342,1029,50
2020-04-14,0,경상남도,115,84,0
2020-04-14,0,제주도,12,5,0
2020-04-15,0,서울,617,239,2
2020-04-15,0,부산,127,107,3
2020-04-15,0,대구,6823,5486,155
2020-04-15,0,인천,88,48,0
2020-04-15,0,광주,28,21,0
2020-04-15,0,대전,39,24,0
2020-04-15,0,울산,42,33,1
2020-04-15,0,세종,46,21,0
2020-04-15,0,경기도,645,322,13
2020-04-15,0,강원도,51,27,1
2020-04-15,0,충청북도,45,31,0
